,ground_truth,type,file
1881,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1306.jpg
1882,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1302.jpg
1883,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1322.jpg
1884,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1330.jpg
1885,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1251.jpg
1886,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1274.jpg
1887,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1255.jpg
1888,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1259.jpg
1889,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1292.jpg
1890,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1356.jpg
1891,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1305.jpg
1892,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1353.jpg
1893,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1241.jpg
1894,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1326.jpg
1895,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1243.jpg
1896,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1323.jpg
1897,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1312.jpg
1898,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1315.jpg
1899,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1342.jpg
1900,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1338.jpg
1901,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1320.jpg
1902,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1279.jpg
1903,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1304.jpg
1904,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1262.jpg
1905,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1339.jpg
1906,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1258.jpg
1907,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1254.jpg
1908,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1345.jpg
1909,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1321.jpg
1910,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1284.jpg
1911,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1266.jpg
1912,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1329.jpg
1913,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1270.jpg
1914,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1290.jpg
1915,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1246.jpg
1916,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1314.jpg
1917,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1351.jpg
1918,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1263.jpg
1919,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1267.jpg
1920,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1288.jpg
1921,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1297.jpg
1922,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1291.jpg
1923,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1347.jpg
1924,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1276.jpg
1925,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1280.jpg
1926,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1336.jpg
1927,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1256.jpg
1928,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1244.jpg
1929,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1289.jpg
1930,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1344.jpg
1931,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1272.jpg
1932,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1340.jpg
1933,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1265.jpg
1934,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1250.jpg
1935,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1268.jpg
1936,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1271.jpg
1937,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1334.jpg
1938,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1308.jpg
1939,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1295.jpg
1940,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1281.jpg
1941,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1332.jpg
1942,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1252.jpg
1943,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1260.jpg
1944,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1337.jpg
1945,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1282.jpg
1946,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1275.jpg
1947,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1257.jpg
1948,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1294.jpg
1949,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1278.jpg
1950,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1316.jpg
1951,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1324.jpg
1952,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1319.jpg
1953,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1310.jpg
1954,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1300.jpg
1955,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1331.jpg
1956,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1307.jpg
1957,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1299.jpg
1958,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1298.jpg
1959,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1313.jpg
1960,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1343.jpg
1961,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1355.jpg
1962,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1273.jpg
1963,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1248.jpg
1964,14,train,/home/almudenaramirez607/Final_project/dataset/train/14/d20_wood1348.jpg
1965,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1227.jpg
1966,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1185.jpg
1967,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0534.jpg
1968,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0380.jpg
1969,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0492.jpg
1970,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1215.jpg
1971,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0527.jpg
1972,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1147.jpg
1973,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1216.jpg
1974,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1116.jpg
1975,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1209.jpg
1976,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1122.jpg
1977,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1139.jpg
1978,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0475.jpg
1979,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0555.jpg
1980,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0511.jpg
1981,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0460.jpg
1982,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0524.jpg
1983,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1166.jpg
1984,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0568.jpg
1985,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1146.jpg
1986,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0548.jpg
1987,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0530.jpg
1988,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0375.jpg
1989,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0387.jpg
1990,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0565.jpg
1991,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0575.jpg
1992,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1142.jpg
1993,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0525.jpg
1994,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0500.jpg
1995,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0442.jpg
1996,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0496.jpg
1997,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0472.jpg
1998,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1223.jpg
1999,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0368.jpg
2000,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0564.jpg
2001,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1128.jpg
2002,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0447.jpg
2003,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0551.jpg
2004,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1168.jpg
2005,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0532.jpg
2006,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1167.jpg
2007,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0367.jpg
2008,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0510.jpg
2009,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1234.jpg
2010,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0451.jpg
2011,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1143.jpg
2012,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0374.jpg
2013,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0435.jpg
2014,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0372.jpg
2015,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1126.jpg
2016,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0394.jpg
2017,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1196.jpg
2018,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0416.jpg
2019,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0438.jpg
2020,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0556.jpg
2021,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0444.jpg
2022,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1203.jpg
2023,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0382.jpg
2024,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0482.jpg
2025,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0576.jpg
2026,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1200.jpg
2027,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0490.jpg
2028,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1177.jpg
2029,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1162.jpg
2030,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1207.jpg
2031,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1131.jpg
2032,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0560.jpg
2033,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0427.jpg
2034,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0557.jpg
2035,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0400.jpg
2036,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0507.jpg
2037,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0518.jpg
2038,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1232.jpg
2039,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0420.jpg
2040,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0540.jpg
2041,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0466.jpg
2042,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1178.jpg
2043,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0468.jpg
2044,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0480.jpg
2045,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0432.jpg
2046,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0549.jpg
2047,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1164.jpg
2048,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0443.jpg
2049,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0487.jpg
2050,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0504.jpg
2051,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0418.jpg
2052,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0431.jpg
2053,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0399.jpg
2054,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0426.jpg
2055,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0573.jpg
2056,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0566.jpg
2057,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0448.jpg
2058,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0422.jpg
2059,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1217.jpg
2060,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0533.jpg
2061,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1219.jpg
2062,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1239.jpg
2063,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0567.jpg
2064,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1170.jpg
2065,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1160.jpg
2066,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1190.jpg
2067,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0452.jpg
2068,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1194.jpg
2069,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0454.jpg
2070,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1226.jpg
2071,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0405.jpg
2072,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0491.jpg
2073,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0421.jpg
2074,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0528.jpg
2075,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0470.jpg
2076,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1159.jpg
2077,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0517.jpg
2078,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0515.jpg
2079,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0516.jpg
2080,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1136.jpg
2081,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0411.jpg
2082,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1144.jpg
2083,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1132.jpg
2084,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0439.jpg
2085,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1188.jpg
2086,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1134.jpg
2087,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0386.jpg
2088,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0535.jpg
2089,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1198.jpg
2090,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0392.jpg
2091,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1187.jpg
2092,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0395.jpg
2093,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0383.jpg
2094,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0455.jpg
2095,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1184.jpg
2096,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0414.jpg
2097,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0428.jpg
2098,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0522.jpg
2099,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0579.jpg
2100,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1186.jpg
2101,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1172.jpg
2102,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1158.jpg
2103,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0450.jpg
2104,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0499.jpg
2105,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0430.jpg
2106,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0408.jpg
2107,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0429.jpg
2108,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1161.jpg
2109,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0462.jpg
2110,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0523.jpg
2111,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1120.jpg
2112,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0543.jpg
2113,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1169.jpg
2114,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1140.jpg
2115,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0381.jpg
2116,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1135.jpg
2117,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0471.jpg
2118,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0445.jpg
2119,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1208.jpg
2120,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1151.jpg
2121,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1238.jpg
2122,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0403.jpg
2123,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1211.jpg
2124,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1199.jpg
2125,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1214.jpg
2126,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1193.jpg
2127,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0378.jpg
2128,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0541.jpg
2129,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1228.jpg
2130,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0469.jpg
2131,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0572.jpg
2132,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1150.jpg
2133,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1115.jpg
2134,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0563.jpg
2135,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0562.jpg
2136,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0373.jpg
2137,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1240.jpg
2138,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1154.jpg
2139,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0485.jpg
2140,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0547.jpg
2141,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0406.jpg
2142,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0546.jpg
2143,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1236.jpg
2144,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1222.jpg
2145,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0463.jpg
2146,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0520.jpg
2147,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0413.jpg
2148,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0574.jpg
2149,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0456.jpg
2150,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0379.jpg
2151,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0494.jpg
2152,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1153.jpg
2153,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1182.jpg
2154,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1218.jpg
2155,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1204.jpg
2156,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0559.jpg
2157,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1119.jpg
2158,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0539.jpg
2159,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0423.jpg
2160,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0437.jpg
2161,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0370.jpg
2162,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0458.jpg
2163,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1191.jpg
2164,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1233.jpg
2165,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0397.jpg
2166,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0503.jpg
2167,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0542.jpg
2168,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1124.jpg
2169,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0531.jpg
2170,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0412.jpg
2171,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0459.jpg
2172,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1195.jpg
2173,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1210.jpg
2174,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1118.jpg
2175,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0519.jpg
2176,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1235.jpg
2177,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1175.jpg
2178,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0388.jpg
2179,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1192.jpg
2180,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1176.jpg
2181,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0467.jpg
2182,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0498.jpg
2183,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0538.jpg
2184,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_wood1137.jpg
2185,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0506.jpg
2186,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0396.jpg
2187,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0389.jpg
2188,5,train,/home/almudenaramirez607/Final_project/dataset/train/5/d20_off-angle_0483.jpg
